-0.836079478263855	-1.6947317123413086	0.16134844720363617	-0.46447619795799255	-0.4968548119068146	-1.2016575336456299	-1.239984154701233	-0.4497324824333191	-0.4787304103374481	-0.654671311378479	0.7139561772346497	0.7356296181678772	-1.5842856168746948	0.9047900438308716	-0.4513213634490967	-0.7207418084144592
-1.1300172805786133	-2.19514536857605	0.011673284694552422	-0.5548394322395325	-0.6883994936943054	-1.5295500755310059	-1.8161041736602783	-0.5997395515441895	-0.6102171540260315	-0.9209263920783997	1.3196523189544678	0.9381186962127686	-2.2050557136535645	1.1613112688064575	-0.6905351877212524	-0.8985925912857056
-0.7064768671989441	-1.2800372838974	-0.07188329100608826	-0.32845354080200195	-0.43949106335639954	-1.0156662464141846	-1.1139131784439087	-0.29975324869155884	-0.42285043001174927	-0.5689475536346436	1.140048861503601	0.5234904289245605	-1.4930877685546875	0.5406516194343567	-0.493838369846344	-0.5741188526153564
-1.4722039699554443	-2.820580005645752	0.18372738361358643	-0.4829236567020416	-0.717444896697998	-1.9503717422485352	-1.8572181463241577	-0.8154197335243225	-0.88057541847229	-1.071230173110962	1.0233283042907715	1.2506322860717773	-2.5166268348693848	1.6282607316970825	-0.7221056818962097	-1.328311562538147
-1.232560157775879	-2.556007146835327	0.2389388233423233	-0.5548520684242249	-0.6062484979629517	-1.7436425685882568	-1.6686749458312988	-0.8048736453056335	-0.7031218409538269	-0.8851026296615601	0.9646610021591187	1.0951941013336182	-2.3033907413482666	1.4054861068725586	-0.7731347680091858	-1.2370980978012085
-0.9322338700294495	-1.853808045387268	0.16927558183670044	-0.43880486488342285	-0.48614397644996643	-1.295682430267334	-1.3430426120758057	-0.6038283705711365	-0.5373101830482483	-0.7079905271530151	0.830672025680542	0.7463720440864563	-1.8581143617630005	0.9462920427322388	-0.5783054232597351	-0.8195943236351013
-1.5460538864135742	-3.557027578353882	-0.11461551487445831	-0.6106830835342407	-0.8447946310043335	-2.4210622310638428	-2.436439037322998	-0.9900525808334351	-0.9607910513877869	-1.2359023094177246	2.510030746459961	1.3853833675384521	-3.3528499603271484	1.661569595336914	-1.3379982709884644	-1.4513429403305054
-1.6315953731536865	-3.5639090538024902	-0.06291244179010391	-0.5335008502006531	-0.9038695693016052	-2.4016594886779785	-2.4352142810821533	-1.1143279075622559	-1.0884835720062256	-1.290489673614502	2.108811140060425	1.545731782913208	-3.359400749206543	1.9450714588165283	-1.1895344257354736	-1.5684149265289307
-1.3942264318466187	-2.951153039932251	-0.031076397746801376	-0.6438843607902527	-0.7075941562652588	-2.035752058029175	-2.0458180904388428	-0.8529544472694397	-0.8608830571174622	-1.052417278289795	2.0261077880859375	1.2198246717453003	-2.9303741455078125	1.4120912551879883	-1.1393035650253296	-1.3421037197113037
-1.886621356010437	-3.746372699737549	0.36585065722465515	-0.8315947651863098	-1.0518038272857666	-2.624234914779663	-2.5087037086486816	-1.0079338550567627	-1.1389068365097046	-1.3495441675186157	1.4951651096343994	1.6496933698654175	-3.448474407196045	2.1299619674682617	-1.149384617805481	-1.7836319208145142
