-1.2708404064178467	-2.9320762157440186	0.44200974702835083	-0.7619362473487854	-0.6228237152099609	-1.7831804752349854	-2.1403074264526367	-0.6328623294830322	-0.6032217144966125	-0.7704941034317017	1.459299087524414	0.7412380576133728	-2.775005578994751	0.969547688961029	-0.760635495185852	-1.0489819049835205
-1.8230842351913452	-4.094363689422607	0.4364805221557617	-0.9501487016677856	-0.7890584468841553	-2.2029943466186523	-3.2048163414001465	-0.8252712488174438	-0.6102838516235352	-1.1436183452606201	2.1741838455200195	1.0146138668060303	-4.062343120574951	1.1446658372879028	-1.0837719440460205	-1.3989976644515991
-1.9572323560714722	-4.682826042175293	0.1618349701166153	-1.23714280128479	-1.0175611972808838	-2.862959146499634	-3.4422225952148438	-1.1377512216567993	-0.9145532250404358	-1.1083269119262695	3.6381988525390625	1.4198741912841797	-4.679473400115967	1.5108788013458252	-1.3316389322280884	-1.6431694030761719
-1.7088794708251953	-4.150182247161865	0.9135228991508484	-1.0223939418792725	-0.703837513923645	-2.4874961376190186	-2.797229290008545	-0.9108256101608276	-0.927622377872467	-0.9906078577041626	1.0859185457229614	0.9926608204841614	-3.6762516498565674	1.641484260559082	-0.9651963710784912	-1.7151037454605103
-1.9440504312515259	-4.427044868469238	0.5858323574066162	-1.0915820598602295	-0.8465564250946045	-2.597046136856079	-3.3725759983062744	-0.8630962371826172	-0.8851144909858704	-1.203822135925293	2.374323844909668	1.2615714073181152	-4.376767158508301	1.5709491968154907	-1.1534396409988403	-1.8146848678588867
-1.4143681526184082	-3.073885440826416	0.4810505211353302	-0.8336135745048523	-0.6482654809951782	-1.7951178550720215	-2.3431756496429443	-0.6636645793914795	-0.5939722061157227	-0.8799164295196533	1.5017935037612915	0.8235607147216797	-3.084453582763672	1.0892133712768555	-0.8045108914375305	-1.0883363485336304
-3.6782655715942383	-8.227254867553711	0.6713603138923645	-2.0757932662963867	-1.7000765800476074	-4.98477840423584	-6.208752155303955	-2.081451892852783	-1.5474356412887573	-1.931107521057129	5.640968322753906	2.371800661087036	-7.954107284545898	3.1641666889190674	-2.3588690757751465	-3.101191282272339
-3.547189712524414	-8.199078559875488	0.5688580870628357	-1.9529290199279785	-1.7170604467391968	-4.808598041534424	-6.1241865158081055	-2.001584768295288	-1.3914870023727417	-1.9253485202789307	5.6067914962768555	2.4269683361053467	-7.958075523376465	3.08701229095459	-2.3062102794647217	-3.1624810695648193
-3.1157748699188232	-7.019959926605225	0.5495904088020325	-1.7393324375152588	-1.521697998046875	-4.2552666664123535	-5.318460464477539	-1.671305537223816	-1.2816236019134521	-1.6801695823669434	4.77171516418457	2.078037977218628	-6.878593444824219	2.714184045791626	-1.878104567527771	-2.8356337547302246
-2.593348503112793	-5.904808044433594	1.1483464241027832	-1.610212802886963	-1.0585033893585205	-3.4038946628570557	-4.237943172454834	-1.275396466255188	-1.0643473863601685	-1.4783918857574463	2.149195671081543	1.4299015998840332	-5.562188625335693	2.132673978805542	-1.2865715026855469	-2.3309710025787354
-2.5406157970428467	-5.81716251373291	0.5364778637886047	-1.5093778371810913	-1.34879469871521	-3.5306448936462402	-4.463958740234375	-1.2075505256652832	-1.03263258934021	-1.488126277923584	3.900531530380249	1.6218647956848145	-5.672360420227051	2.0945146083831787	-1.6225823163986206	-2.1696693897247314
-2.026628017425537	-4.564990043640137	0.7966083288192749	-1.2444674968719482	-0.9612698554992676	-2.6478278636932373	-3.303614616394043	-0.8251630067825317	-0.8899104595184326	-1.1201330423355103	1.8528919219970703	1.2396900653839111	-4.408637523651123	1.5713374614715576	-1.1387174129486084	-1.7566262483596802
-2.5694727897644043	-5.526748180389404	0.353108674287796	-1.5660631656646729	-1.2334760427474976	-3.5276541709899902	-4.319163799285889	-1.3218027353286743	-0.906281054019928	-1.545922040939331	4.154608249664307	1.6831772327423096	-5.728433132171631	1.8734937906265259	-1.614560604095459	-1.9390164613723755
-1.9232103824615479	-4.642533302307129	0.1216178834438324	-1.2671810388565063	-0.9187579154968262	-2.8314149379730225	-3.3815460205078125	-1.1664514541625977	-0.9229357242584229	-1.057323694229126	3.7040889263153076	1.3788273334503174	-4.621492385864258	1.4441429376602173	-1.3074299097061157	-1.5957223176956177
